timestamp,date,time,year,month,week,day,day_of_week,hour,device_id,temperature,humidity,alert,predicted_alert,prediction_probability,alert_match,risk_score,predicted_alert_encoded
1970-01-01 00:00:01.776782567,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,18,0,0,0.0,1,22.2,0
1970-01-01 00:00:01.776782569,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,18,0,0,0.0,1,22.2,0
1970-01-01 00:00:01.776782572,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,18,0,0,0.0,1,22.2,0
1970-01-01 00:00:01.776782574,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,18,0,0,0.0,1,22.2,0
1970-01-01 00:00:01.776782576,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,18,0,0,0.0,1,22.2,0
1970-01-01 00:00:01.776782579,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,18,0,0,0.0,1,22.2,0
1970-01-01 00:00:01.776782581,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,18,0,0,0.0,1,22.2,0
1970-01-01 00:00:01.776782583,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,18,0,0,0.0,1,22.2,0
1970-01-01 00:00:01.776782585,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,18,0,0,0.0,1,22.2,0
1970-01-01 00:00:01.776782588,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,19,0,0,0.0,1,22.6,0
1970-01-01 00:00:01.776782590,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,20,0,0,0.0,1,23.0,0
1970-01-01 00:00:01.776782592,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,21,0,0,0.0,1,23.4,0
1970-01-01 00:00:01.776782595,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,22,0,0,0.0,1,23.8,0
1970-01-01 00:00:01.776782597,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,22,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776782599,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,22,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776782601,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,23,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776782604,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,24,0,0,0.0,1,24.0,0
1970-01-01 00:00:01.776782606,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,25,0,0,0.0,1,24.4,0
1970-01-01 00:00:01.776782608,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,25,0,0,0.0,1,24.4,0
1970-01-01 00:00:01.776782611,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,26,0,0,0.0,1,24.8,0
1970-01-01 00:00:01.776782613,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,26,0,0,0.0,1,24.8,0
1970-01-01 00:00:01.776782615,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,26,0,0,0.0,1,24.2,0
1970-01-01 00:00:01.776782617,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,27,0,0,0.0,1,24.6,0
1970-01-01 00:00:01.776782620,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,27,0,0,0.0,1,24.6,0
1970-01-01 00:00:01.776782622,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,27,0,0,0.0,1,24.6,0
1970-01-01 00:00:01.776782624,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,27,0,0,0.0,1,24.6,0
1970-01-01 00:00:01.776782626,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,27,0,0,0.0,1,24.6,0
1970-01-01 00:00:01.776782629,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,28,0,0,0.0,1,25.0,0
1970-01-01 00:00:01.776782631,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,28,0,0,0.0,1,25.0,0
1970-01-01 00:00:01.776782633,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,28,0,0,0.0,1,24.4,0
1970-01-01 00:00:01.776782636,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,28,0,0,0.0,1,24.4,0
1970-01-01 00:00:01.776782638,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,28,0,0,0.0,1,24.4,0
1970-01-01 00:00:01.776782640,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,28,0,0,0.0,1,24.4,0
1970-01-01 00:00:01.776782642,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,29,0,0,0.0,1,24.8,0
1970-01-01 00:00:01.776782645,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,29,0,0,0.0,1,24.8,0
1970-01-01 00:00:01.776782647,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,28,0,0,0.0,1,24.4,0
1970-01-01 00:00:01.776782649,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,27,0,0,0.0,1,24.0,0
1970-01-01 00:00:01.776782652,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,27,0,0,0.0,1,24.0,0
1970-01-01 00:00:01.776782654,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,27,0,0,0.0,1,24.0,0
1970-01-01 00:00:01.776782656,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,27,0,0,0.0,1,24.0,0
1970-01-01 00:00:01.776782658,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,27,0,0,0.0,1,24.0,0
1970-01-01 00:00:01.776782661,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,26,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776782663,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,26,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776782665,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,26,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776782668,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,27,0,0,0.0,1,24.0,0
1970-01-01 00:00:01.776782670,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,26,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776782672,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,26,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776782674,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,26,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776782677,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,26,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776782679,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,25,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776782681,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,25,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776782683,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,25,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776782686,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,26,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776782688,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,26,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776782690,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,26,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776782693,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,26,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776782695,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,26,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776782697,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,25,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776782699,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,25,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776782702,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,22,25,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776782704,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,25,0,0,0.0,1,23.8,0
1970-01-01 00:00:01.776782706,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,25,0,0,0.0,1,23.8,0
1970-01-01 00:00:01.776782709,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,24,0,0,0.0,1,23.4,0
1970-01-01 00:00:01.776782711,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,24,0,0,0.0,1,23.4,0
1970-01-01 00:00:01.776782713,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,24,0,0,0.0,1,23.4,0
1970-01-01 00:00:01.776782715,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,24,0,0,0.0,1,23.4,0
1970-01-01 00:00:01.776782718,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,24,0,0,0.0,1,23.4,0
1970-01-01 00:00:01.776782720,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,24,0,0,0.0,1,23.4,0
1970-01-01 00:00:01.776782722,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,24,0,0,0.0,1,23.4,0
1970-01-01 00:00:01.776782725,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,24,0,0,0.0,1,23.4,0
1970-01-01 00:00:01.776782727,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,24,0,0,0.0,1,23.4,0
1970-01-01 00:00:01.776782729,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,24,0,0,0.0,1,23.4,0
1970-01-01 00:00:01.776782731,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,24,0,0,0.0,1,23.4,0
1970-01-01 00:00:01.776782734,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,25,0,0,0.0,1,23.8,0
1970-01-01 00:00:01.776782736,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,24,0,0,0.0,1,23.4,0
1970-01-01 00:00:01.776782738,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,24,0,0,0.0,1,23.4,0
1970-01-01 00:00:01.776782740,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,24,0,0,0.0,1,23.4,0
1970-01-01 00:00:01.776782743,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,24,0,0,0.0,1,23.4,0
1970-01-01 00:00:01.776782745,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,23,0,0,0.0,1,23.0,0
1970-01-01 00:00:01.776782747,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,23,0,0,0.0,1,23.0,0
1970-01-01 00:00:01.776782750,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,23,0,0,0.0,1,23.0,0
1970-01-01 00:00:01.776782752,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,23,0,0,0.0,1,23.0,0
1970-01-01 00:00:01.776782754,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,22,0,0,0.0,1,22.6,0
1970-01-01 00:00:01.776782756,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,22,0,0,0.0,1,22.6,0
1970-01-01 00:00:01.776782759,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,22,0,0,0.0,1,22.6,0
1970-01-01 00:00:01.776782761,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,22,0,0,0.0,1,22.6,0
1970-01-01 00:00:01.776782763,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,22,0,0,0.0,1,22.6,0
1970-01-01 00:00:01.776782766,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,23,22,0,0,0.0,1,22.6,0
1970-01-01 00:00:01.776782768,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,22,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776782770,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,22,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776782772,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,22,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776782775,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776782777,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776782779,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776782782,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776782784,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776782786,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776782788,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776782791,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776782793,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776782795,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782797,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782800,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782802,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782804,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782807,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782809,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782811,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782813,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,21,0,0,0.0,1,22.8,0
1970-01-01 00:00:01.776782816,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782818,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782820,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782823,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782825,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782827,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782829,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782832,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782834,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782836,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782839,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782841,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782843,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,20,0,0,0.0,1,22.4,0
1970-01-01 00:00:01.776782845,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,63,0,0,0.0,1,39.6,0
1970-01-01 00:00:01.776782848,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,87,0,0,0.0,1,49.8,0
1970-01-01 00:00:01.776782850,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,26,95,1,1,1.0,1,53.6,1
1970-01-01 00:00:01.776782852,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,26,95,1,1,1.0,1,53.6,1
1970-01-01 00:00:01.776782854,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,27,95,1,1,1.0,1,54.2,1
1970-01-01 00:00:01.776782857,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,28,95,1,1,1.0,1,54.8,1
1970-01-01 00:00:01.776782859,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,28,86,1,1,0.915,1,51.2,1
1970-01-01 00:00:01.776782861,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,29,95,1,1,1.0,1,55.4,1
1970-01-01 00:00:01.776782864,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,29,95,1,1,1.0,1,55.4,1
1970-01-01 00:00:01.776782866,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,29,95,1,1,1.0,1,55.4,1
1970-01-01 00:00:01.776782868,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,29,95,1,1,1.0,1,55.4,1
1970-01-01 00:00:01.776782870,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,29,95,1,1,1.0,1,55.4,1
1970-01-01 00:00:01.776782873,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,29,95,1,1,1.0,1,55.4,1
1970-01-01 00:00:01.776782875,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,29,95,1,1,1.0,1,55.4,1
1970-01-01 00:00:01.776782877,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,28,95,1,1,1.0,1,54.8,1
1970-01-01 00:00:01.776782880,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,28,95,1,1,1.0,1,54.8,1
1970-01-01 00:00:01.776782882,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,28,95,1,1,1.0,1,54.8,1
1970-01-01 00:00:01.776782884,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,27,95,1,1,1.0,1,54.2,1
1970-01-01 00:00:01.776782886,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,27,95,1,1,1.0,1,54.2,1
1970-01-01 00:00:01.776782889,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,27,95,1,1,1.0,1,54.2,1
1970-01-01 00:00:01.776782891,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,27,95,1,1,1.0,1,54.2,1
1970-01-01 00:00:01.776782893,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,26,95,1,1,1.0,1,53.6,1
1970-01-01 00:00:01.776782896,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,26,95,1,1,1.0,1,53.6,1
1970-01-01 00:00:01.776782898,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,26,95,1,1,1.0,1,53.6,1
1970-01-01 00:00:01.776782900,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,26,95,1,1,1.0,1,53.6,1
1970-01-01 00:00:01.776782902,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,26,95,1,1,1.0,1,53.6,1
1970-01-01 00:00:01.776782905,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,95,0,0,0.0,1,53.0,0
1970-01-01 00:00:01.776782907,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,95,0,0,0.0,1,53.0,0
1970-01-01 00:00:01.776782909,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,95,0,0,0.0,1,53.0,0
1970-01-01 00:00:01.776782911,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,95,0,0,0.0,1,53.0,0
1970-01-01 00:00:01.776782914,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,95,0,0,0.0,1,53.0,0
1970-01-01 00:00:01.776782916,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,95,0,0,0.0,1,53.0,0
1970-01-01 00:00:01.776782918,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,95,0,0,0.0,1,53.0,0
1970-01-01 00:00:01.776782921,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,25,95,0,0,0.0,1,53.0,0
1970-01-01 00:00:01.776782923,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,95,0,0,0.0,1,52.4,0
1970-01-01 00:00:01.776782925,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,95,0,0,0.0,1,52.4,0
1970-01-01 00:00:01.776782927,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,81,0,0,0.0,1,46.8,0
1970-01-01 00:00:01.776782930,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,95,0,0,0.0,1,52.4,0
1970-01-01 00:00:01.776782932,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,87,0,0,0.0,1,49.2,0
1970-01-01 00:00:01.776782934,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,78,0,0,0.0,1,45.6,0
1970-01-01 00:00:01.776782937,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,72,0,0,0.0,1,43.2,0
1970-01-01 00:00:01.776782939,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,66,0,0,0.0,1,40.8,0
1970-01-01 00:00:01.776782941,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,60,0,0,0.0,1,38.4,0
1970-01-01 00:00:01.776782943,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,55,0,0,0.0,1,36.4,0
1970-01-01 00:00:01.776782946,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,50,0,0,0.0,1,34.4,0
1970-01-01 00:00:01.776782948,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,45,0,0,0.0,1,32.4,0
1970-01-01 00:00:01.776782950,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,41,0,0,0.0,1,30.8,0
1970-01-01 00:00:01.776782953,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,38,0,0,0.0,1,29.6,0
1970-01-01 00:00:01.776782955,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,35,0,0,0.0,1,28.4,0
1970-01-01 00:00:01.776782957,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,33,0,0,0.005,1,27.6,0
1970-01-01 00:00:01.776782959,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,31,0,0,0.005,1,26.8,0
1970-01-01 00:00:01.776782962,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,30,0,0,0.0,1,26.4,0
1970-01-01 00:00:01.776782964,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,29,0,0,0.0,1,26.0,0
1970-01-01 00:00:01.776782966,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,29,0,0,0.0,1,26.0,0
1970-01-01 00:00:01.776782968,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,29,0,0,0.0,1,26.0,0
1970-01-01 00:00:01.776782971,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,28,0,0,0.0,1,25.6,0
1970-01-01 00:00:01.776782973,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,27,0,0,0.0,1,25.2,0
1970-01-01 00:00:01.776782975,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,26,0,0,0.0,1,24.8,0
1970-01-01 00:00:01.776782978,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,26,0,0,0.0,1,24.8,0
1970-01-01 00:00:01.776782980,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,25,0,0,0.0,1,24.4,0
1970-01-01 00:00:01.776782982,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,24,0,0,0.0,1,24.0,0
1970-01-01 00:00:01.776782984,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,24,0,0,0.0,1,24.0,0
1970-01-01 00:00:01.776782987,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,24,0,0,0.0,1,24.0,0
1970-01-01 00:00:01.776782989,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,24,0,0,0.0,1,24.0,0
1970-01-01 00:00:01.776782991,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,24,0,0,0.0,1,24.0,0
1970-01-01 00:00:01.776782994,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,23,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776782996,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,23,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776782998,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,23,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776783000,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,23,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776783003,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,23,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776783005,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,23,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776783007,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,23,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776783010,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,23,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776783012,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,23,0,0,0.0,1,23.6,0
1970-01-01 00:00:01.776783014,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,22,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776783016,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,22,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776783019,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,22,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776783021,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,22,0,0,0.0,1,23.2,0
1970-01-01 00:00:01.776783023,1970-01-01,00:00:01,1970,1,1,1,3,0,sensor_1,24,22,0,0,0.0,1,23.2,0
